codeCommune,nom,codePostal,longitude,latitude
22,auzainvilliers,88140,5.85,48.2333
469,thiraucourt,88500,6.06667,48.3
87,chantraine,88000,6.43333,48.1667
165,etival-clairefontaine,88480,6.88333,48.3667
157,dounoux,88220,6.45,48.1
221,gruey-les-surance,88240,6.18333,48.0333
49,belmont-les-darney,88260,6.01667,48.0833
510,villotte,88320,5.76667,48.1
394,romain-aux-bois,88320,5.71667,48.0833
368,ramecourt-88,88500,6.1,48.3167
235,hautmougey,88240,6.23333,48.0333
296,medonville,88140,5.73333,48.2167
199,gigneville,88320,5.91667,48.1167
234,harsault,88240,6.23333,48.0667
16,attigny-88,88260,6.03333,48.0667
273,longchamp-88,88000,6.51667,48.2167
59,biffontaine,88430,6.8,48.2167
115,corcieux,88430,6.88333,48.1667
518,viviers-les-offroicourt,88500,6.01667,48.2667
60,blemerey-88,88500,6.05,48.3583
362,puid,88210,7.05,48.4
86,champ-le-duc,88600,6.71667,48.2
139,dombasle-en-xaintois,88500,6,48.3
168,fauconcourt,88700,6.53333,48.3667
212,grand,88350,5.48333,48.3833
331,nonzeville,88600,6.63333,48.2667
461,suriauville,88140,5.86667,48.1667
224,hadigny-les-verrieres,88330,6.46667,48.3167
32,ban-de-laveline,88520,7.06667,48.25
328,nompatelize,88470,6.85,48.3333
476,totainville,88500,5.98333,48.3333
527,xaffevillers,88700,6.61667,48.4167
501,vermont,88210,7.06667,48.3833
130,destord,88600,6.61667,48.2667
261,laval-sur-vologne,88600,6.7,48.2
275,lubine,88490,7.15,48.3167
27,badmenil-aux-bois,88330,6.51667,48.3
10,aouze,88170,5.86667,48.3833
475,tollaincourt,88320,5.73333,48.1
511,villouxel,88350,5.58333,48.35
427,saint-menge,88170,5.95,48.2833
126,darnieulles,88390,6.35,48.2
367,rambervillers,88700,6.63333,48.35
163,essegney,88130,6.31667,48.3667
70,bouxurulles,88130,6.23333,48.3333
56,bettoncourt,88500,6.16667,48.35
515,viomenil,88260,6.18333,48.1
252,jesonville,88260,6.11667,48.1333
517,viviers-le-gras,88260,5.93333,48.1333
526,wisembach,88520,7.11667,48.25
441,sans-vallois,88260,6.1,48.1667
418,sainte-helene-88,88700,6.65,48.2833
463,taintrux,88100,6.9,48.25
417,saint-gorgon-88,88700,6.65,48.3333
342,pallegney,88330,6.45,48.3
330,nonville-88,88260,5.98333,48.0833
399,roulier,88460,6.61667,48.1667
161,escles,88260,6.18333,48.1333
472,thuillieres,88260,6.01667,48.15
33,ban-de-sapt,88210,7.0139,48.3428
400,rouvres-en-xaintois,88500,6.03333,48.3167
514,viocourt,88170,5.86667,48.3333
474,tilleux,88300,5.73333,48.3
104,circourt-sur-mouzon,88300,5.70889,48.297
132,deyvillers,88000,6.51667,48.2
133,dignonville,88000,6.5,48.25
144,domevre-sous-montfort,88500,6.06667,48.25
440,sandaucourt,88170,5.85,48.2667
321,neufchateau,88300,5.7,48.35
530,xertigny,88220,6.4,48.05
455,serecourt,88320,5.85,48.05
129,derbamont,88270,6.26667,48.2667
433,saint-prancher,88500,5.95,48.35
310,monthureux-sur-saone,88410,5.96667,48.0333
456,serocourt,88320,5.9,48.1
318,moyemont,88700,6.53333,48.35
55,bettegney-saint-brice,88450,6.3,48.3
84,chamagne,88130,6.28333,48.4167
508,ville-sur-illon,88270,6.21667,48.1833
470,tholy,88530,6.75,48.0833
303,midrevaux,88630,5.61667,48.3833
36,barville-88,88300,5.78333,48.3833
497,vaxoncourt,88330,6.41667,48.2833
201,girancourt,88390,6.31667,48.1667
8,anglemont,88700,6.66667,48.3833
401,rouvres-la-chetive,88170,5.78333,48.3167
100,chef-haut,88500,6.01667,48.35
382,remicourt-88,88500,6.06667,48.2833
220,grignoncourt,88410,5.9,47.9667
91,charmois-devant-bruyeres,88460,6.6,48.1667
219,greux,88630,5.68333,48.45
289,martigny-les-bains,88320,5.81667,48.1
448,sauville-88,88140,5.73333,48.1667
360,provencheres-les-darney,88260,5.95,48.1333
123,damblain,88320,5.65,48.1
29,bains-les-bains,88240,6.26667,48
105,claudon,88410,6.03333,48.0333
519,voivre-88,88470,6.9,48.3333
117,courcelles-sous-chatenois,88170,5.81667,48.3333
359,prey-88,88600,6.68333,48.1833
305,moncel-sur-vair,88630,5.70167,48.4212
267,lerrain,88260,6.15,48.15
408,rupt-sur-moselle,88360,6.66667,47.9333
293,maxey-sur-meuse,88630,5.7,48.45
167,faucompierre,88460,6.66667,48.1333
26,aydoilles,88600,6.56667,48.2167
258,marche-88,88320,5.78333,48.0667
317,moussey-88,88210,7.02306,48.4303
180,frain,88320,5.88333,48.0833
38,bernouil,89360,3.9,47.9
209,jouy-89,89150,2.96667,48.1667
363,sainte-pallaye,89460,3.66667,47.65
325,roncheres-89,89170,3.11667,47.65
458,villenavotte,89140,3.23333,48.25
261,molinons,89190,3.53333,48.2333
277,nitry,89310,3.88333,47.6667
278,noe-89,89760,3.4,48.1667
251,merry-la-vallee,89110,3.33333,47.8
219,lasson-89,89570,3.81667,48.0667
418,tonnerre,89700,3.96667,47.85
440,verlin,89330,3.23333,48.0167
138,dicy,89120,3.1,47.9333
131,cruzy-le-chatel,89740,4.2,47.85
202,irancy,89290,3.66667,47.7167
355,saint-martin-sur-armancon,89700,4.06667,47.8667
482,viviers-89,89700,3.91667,47.8
96,chemilly-sur-yonne,89250,3.56667,47.9
184,fulvy,89160,4.16667,47.7333
304,poilly-sur-tholon,89110,3.38333,47.8667
70,chambeugle,89120,3.03333,47.8667
191,gland-89,89740,4.21667,47.8167
46,bleneau,89220,2.95,47.7
347,saint-germain-des-champs,89630,3.91667,47.4167
132,cry,89390,4.23333,47.7
23,augy-89,89290,3.61667,47.7667
171,foissy-sur-vanne,89190,3.5,48.2167
10,annay-sur-serein,89310,3.96667,47.7333
352,saint-martin-des-champs-89,89170,3.03333,47.65
479,vincelottes,89290,3.63333,47.7167
337,saint-bris-le-vineux,89530,3.63333,47.75
465,villeperrot,89140,3.23333,48.2667
364,saint-pere-89,89450,3.76667,47.4667
165,flacy,89190,3.6,48.2167
281,ormes-89,89110,3.26667,47.85
349,saint-leger-vauban,89630,4.05,47.3833
273,moutiers-en-puisaye,89520,3.17584,47.61
408,tannerre-en-puisaye,89350,3.13333,47.7333
177,fontenay-sous-fouronnes,89660,3.6,47.6167
361,saint-maurice-thizouaille,89110,3.36195,47.8339
146,domecy-sur-le-vault,89200,3.81667,47.5
314,pregilbert,89460,3.66667,47.6333
48,boeurs-en-othe,89770,3.71667,48.1333
272,moulins-sur-ouanne,89130,3.33333,47.7167
236,maillot,89100,3.3,48.1833
162,evry-89,89140,3.25,48.2667
102,chevannes-89,89240,3.5,47.75
143,dollot,89150,3.06667,48.2167
176,fontenay-pres-vezelay,89450,3.73333,47.4167
228,lindry,89240,3.41667,47.8
289,paroy-sur-tholon,89300,3.36667,47.95
93,chaumont-89,89370,3.1,48.3167
354,saint-martin-du-tertre-89,89100,3.25,48.2167
373,saligny-89,89100,3.35,48.2167
39,beru,89700,3.9,47.8
416,thury-89,89520,3.29445,47.5864
108,chitry,89530,3.7,47.7667
153,epineuil,89700,3.98333,47.8667
319,quenne,89290,3.65,47.7833
195,gron-89,89100,3.26667,48.15
158,etais-la-sauvin,89480,3.3419,47.5038
279,noyers-89,89310,4,47.7
270,mouffy,89560,3.51667,47.65
339,sainte-colombe-89,89440,3.96917,47.5667
222,levis,89520,3.31667,47.65
390,serbonnes,89140,3.2,48.3167
192,grandchamp-89,89350,3.15,47.8
11,anneot,89200,3.88333,47.5167
436,venizy,89210,3.71667,48.0333
471,villiers-louis,89760,3.4,48.1833
477,villy-89,89800,3.75,47.8667
287,paron,89100,3.25,48.1833
174,fontenailles-89,89560,3.46667,47.6333
98,cheney,89700,3.95,47.9
260,molesmes,89560,3.46667,47.6167
175,fontenay-pres-chablis,89800,3.81667,47.85
486,yrouerre,89700,3.95,47.7833
5,ancy-le-franc,89160,4.16667,47.7667
74,champigny-89,89340,3.1275,48.3195
8,angely,89440,4.01667,47.5667
221,leugny-89,89130,3.38333,47.6833
263,moneteau,89470,3.58333,47.85
155,escolives-sainte-camille,89290,3.61667,47.7167
292,percey,89360,3.83333,47.9667
356,saint-martin-sur-ocre-89,89110,3.33333,47.8167
21,asquins,89450,3.75,47.4833
51,bordes-89,89500,3.38333,48.1
40,bessy-sur-cure,89270,3.73333,47.6167
6,ancy-le-libre,89160,4.11667,47.8
464,villeneuve-sur-yonne,89500,3.3,48.0833
188,girolles-89,89200,3.85,47.5333
267,montreal-89,89420,4.03333,47.5333
139,diges,89240,3.4,47.7333
457,villemer-89,89113,3.48333,47.9167
469,perceneige,89260,3.4075,48.3528
432,vaudeurs,89320,3.55,48.1333
362,saint-more,89270,3.78333,47.5833
365,saint-prive-89,89220,3,47.6833
309,pont-sur-yonne,89140,3.2,48.2833
478,vincelles-89,89290,3.63333,47.7
134,cussy-les-forges,89420,4.03333,47.4667
427,vallan,89580,3.53333,47.75
315,prehy,89800,3.76667,47.7667
203,island,89200,3.85,47.4667
421,trevilly,89420,4.06667,47.5333
32,beauvilliers-89,89630,4.03333,47.4167
242,maligny-89,89800,3.75,47.8667
414,thorigny-sur-oreuse,89260,3.4,48.2833
320,quincerot-89,89740,4.16306,47.9417
447,vezinnes,89700,3.95,47.8833
238,mailly-le-chateau,89660,3.63333,47.6
266,montillot,89660,3.71667,47.5167
288,paroy-en-othe,89210,3.56667,48.0333
13,appoigny,89380,3.53333,47.8833
366,saint-romain-le-preux,89116,3.23333,47.9333
105,chichery,89400,3.51667,47.9
78,champvallon,89710,3.35,47.9333
205,jaulges,89360,3.78333,47.9667
58,bussieres-89,89630,4.05389,47.425
232,lucy-le-bois,89200,3.88333,47.55
124,courlon-sur-yonne,89140,3.16667,48.3333
452,villecien,89300,3.33333,48
239,malay-le-grand,89100,3.33333,48.1667
367,saints-89,89520,3.26667,47.6167
300,pisy,89420,4.13333,47.55
286,parly,89240,3.35,47.7667
223,lezinnes,89160,4.08333,47.8
334,saint-aubin-chateau-neuf,89110,3.31,47.8237
380,savigny-sur-clairis,89150,3.1,48.0667
179,fontenoy-89,89520,3.3,47.65
419,toucy,89130,3.3,47.7333
484,volgre,89710,3.31667,47.9167
170,foissy-les-vezelay,89450,3.76667,47.4333
338,saint-clement-89,89100,3.3,48.2167
154,escamps-89,89240,3.46667,47.7333
104,chichee,89800,3.83333,47.8
412,thizy-89,89420,4.05,47.5667
37,beon-89,89410,3.31667,47.95
127,courtois-sur-yonne,89100,3.25,48.2167
376,sarry-89,89310,4.07306,47.6689
466,villeroy-89,89100,3.18333,48.1667
441,vermenton,89270,3.73333,47.6667
145,domecy-sur-cure,89450,3.8,47.4
439,vergigny,89600,3.71667,47.9667
41,beugnon-89,89570,3.80528,48.0206
302,plessis-saint-jean,89140,3.3,48.35
332,saint-agnan-89,89340,3.05111,48.3056
69,chailley,89770,3.7,48.0833
61,butteaux,89360,3.81667,47.9667
71,chamoux,89660,3.66667,47.45
128,coutarnoux,89440,3.96667,47.5833
434,vaumort,89320,3.43333,48.15
306,pontaubert,89200,3.86667,47.4833
336,saint-brancher,89630,4,47.4333
437,venouse,89230,3.68333,47.9
1,accolay,89460,3.71667,47.6667
291,passy-89,89510,3.30278,48.11
453,villefargeau,89240,3.5,47.7833
467,villethierry,89140,3.06667,48.2667
446,vezelay,89450,3.73333,47.4667
245,marsangy,89500,3.25,48.1
120,coulours,89320,3.58333,48.1667
156,esnon,89210,3.58333,47.9833
374,sambourg,89160,4.01667,47.7667
368,saint-sauveur-en-puisaye,89520,3.2,47.6167
397,sommecaise,89110,3.23333,47.85
454,villefranche-89,89120,3.12973,47.9395
130,cravant-89,89460,3.68333,47.6833
31,beaumont-89,89250,3.56667,47.9167
240,malay-le-petit,89100,3.38333,48.1667
25,avallon,89200,3.9,47.4833
456,villemanoche,89140,3.18333,48.3
88,chassy-89,89110,3.35,47.85
214,lailly,89190,3.53333,48.25
100,cheroy,89690,3,48.2
378,sauvigny-le-bois,89200,3.93333,47.5
264,montacher-villegardin,89150,3.02917,48.1725
29,bassou,89400,3.5,47.9167
94,chaumot-89,89500,3.21667,48.0833
73,champignelles,89350,3.06667,47.7667
99,cheny,89400,3.53333,47.95
250,mere-89,89144,3.81667,47.9
67,cezy,89410,3.33333,47.9833
227,ligny-le-chatel,89144,3.75,47.9
448,vignes-89,89420,4.11667,47.5333
483,voisines-89,89260,3.38333,48.25
86,charny-89,89120,3.09167,47.8833
262,molosmes,89700,4.05,47.8833
149,dye,89360,3.86667,47.9
217,lalande,89130,3.31667,47.6833
249,mercy-89,89210,3.63333,48.0333
182,fouronnes,89560,3.56667,47.6167
4,aisy-sur-armancon,89390,4.21667,47.65
450,villebougis,89150,3.15,48.2
187,gigny-89,89160,4.3,47.8167
129,crain,89480,3.55,47.5333
160,etigny,89510,3.28333,48.1333
285,pailly-89,89140,3.33333,48.35
168,fleys,89800,3.86667,47.8167
118,coulanges-la-vineuse,89580,3.58333,47.7
324,rogny-les-sept-ecluses,89220,2.88334,47.7462
276,neuvy-sautour,89570,3.8,48.0333
451,villechetive,89320,3.5,48.1
371,sainte-vertu,89310,3.91667,47.75
19,arthonnay,89740,4.21667,47.9333
226,lignorelles,89800,3.73333,47.8667
425,turny,89570,3.75,48.0333
353,saint-martin-d-ordon,89330,3.18333,48.0167
50,bonnard,89400,3.51667,47.9333
213,laduz,89110,3.41667,47.8833
133,cudot,89116,3.18333,47.9833
152,epineau-les-voves,89400,3.46667,47.95
183,fresnes-89,89310,3.99306,47.7609
307,pontigny,89230,3.71667,47.9167
59,bussy-en-othe,89400,3.51667,48.0167
259,molay-89,89310,3.93333,47.7333
485,voutenay-sur-cure,89270,3.78333,47.55
17,argenteuil-sur-armancon,89160,4.1,47.75
55,brienon-sur-armancon,89210,3.61667,48
201,hery-89,89550,3.63333,47.9
198,gurgy,89250,3.56667,47.8667
77,champs-sur-yonne,89290,3.60111,47.7373
403,stigny,89160,4.23333,47.7667
399,soucy-89,89100,3.31667,48.25
274,nailly,89100,3.225,48.225
407,tanlay,89430,4.08333,47.8333
330,sacy-89,89270,3.81667,47.6667
237,mailly-la-ville,89270,3.66667,47.6
243,marchais-beton,89120,3.05,47.8333
28,baon,89430,4.13333,47.85
64,censy,89310,4.05,47.7
109,cisery,89420,4.06667,47.5167
112,collan,89700,3.88333,47.85
410,tharot,89200,3.86667,47.5333
18,armeau,89500,3.31667,48.05
313,precy-sur-vrin,89116,3.25,47.9667
22,athie-89,89440,3.99,47.5387
331,sainpuits,89520,3.26667,47.5167
350,saint-loup-d-ordon,89330,3.16667,48.0167
180,foucheres-89,89150,3.13333,48.1667
33,beauvoir-89,89240,3.36667,47.8
12,annoux,89440,4.05,47.6333
137,dannemoine,89700,3.96667,47.9
359,saint-maurice-aux-riches-hommes,89190,3.51389,48.3506
15,arcy-sur-cure,89270,3.75,47.6
65,cerilly-89,89320,3.61667,48.1833
224,licheres-pres-aigremont,89800,3.85,47.7167
317,prunoy,89120,3.13333,47.9167
247,melisey-89,89430,4.06667,47.9167
411,theil-sur-vanne,89760,3.41667,48.1667
312,precy-le-sec,89440,3.83333,47.5833
271,moulins-en-tonnerrois,89310,4.03333,47.7333
169,flogny-la-chapelle,89360,3.87223,47.9525
404,subligny-89,89100,3.2,48.1667
299,pimelles,89740,4.16667,47.8333
197,guillon,89420,4.1,47.5167
30,bazarnes,89460,3.66667,47.6667
462,villeneuve-les-genets,89350,3.1,47.7333
220,lavau-89,89170,2.98333,47.6
95,chemilly-sur-serein,89800,3.85,47.7667
377,sauvigny-le-beureal,89420,4.11667,47.4833
147,dracy,89130,3.25,47.7583
103,chevillon-89,89120,3.18333,47.9167
426,val-de-mercy,89580,3.58333,47.6833
321,ravieres,89390,4.21667,47.7333
344,saint-fargeau,89170,3.06667,47.6333
284,pacy-sur-armancon,89160,4.08333,47.7667
244,marmeaux,89420,4.1,47.5833
443,veron,89510,3.3,48.1333
342,saint-denis-89,89100,3.26667,48.2333
35,bellechaume,89210,3.6,48.05
53,branches,89113,3.48333,47.8833
225,licheres-sur-yonne,89660,3.6,47.5
76,champlost,89210,3.66667,48.0333
388,sepeaux,89116,3.23333,47.95
204,isle-sur-serein,89440,4,47.5833
386,sennevoy-le-haut,89160,4.28333,47.8
265,montigny-la-resle,89230,3.68333,47.8667
472,villiers-saint-benoît,89130,3.21667,47.7833
101,cheu,89600,3.76667,47.9667
136,cuy-89,89140,3.26667,48.25
81,chapelle-vaupelteigne,89800,3.76667,47.85
423,tronchoy,89700,3.95,47.9167
167,fleury-la-vallee,89113,3.45,47.8667
297,pierre-perthuis,89450,3.78333,47.4333
351,sainte-magnance,89420,4.06667,47.45
327,rousson-89,89500,3.26667,48.1
438,venoy,89290,3.63333,47.8
218,laroche-saint-cydroine,89400,3.51667,47.9667
409,tharoiseau,89450,3.8,47.4667
178,fontenouilles,89120,3.05,47.8833
323,roffey,89700,3.91667,47.9167
463,villeneuve-saint-salves,89230,3.65,47.85
468,villevallier,89330,3.31667,48.0167
383,sementron,89560,3.36667,47.65
422,trichey,89430,4.13333,47.9333
381,sceaux-89,89420,4.01667,47.5333
56,brion-89,89400,3.48333,48
116,cornant,89500,3.18333,48.1333
144,domats,89150,3.06667,48.1167
83,charbuy,89113,3.46667,47.8167
60,bussy-le-repos-89,89500,3.23333,48.05
27,bagneaux,89190,3.58333,48.2333
449,villeblevin,89720,3.08333,48.3167
141,dissangis,89440,3.98333,47.6
257,migennes,89400,3.51667,47.9667
91,chatel-censoir,89660,3.63333,47.5167
230,looze,89300,3.43333,47.9833
480,vinneuf,89140,3.13333,48.35
161,etivey,89310,4.15,47.6667
159,etaule,89200,3.91667,47.5167
252,merry-sec,89560,3.48333,47.65
430,varennes-89,89144,3.78333,47.9
57,brosses,89660,3.68333,47.5333
87,chassignelles,89160,4.18333,47.75
117,coulangeron,89580,3.46667,47.6833
375,santigny,89420,4.11667,47.5667
235,magny-89,89200,3.98098,47.4841
475,villon,89740,4.18333,47.9
424,trucy-sur-yonne,89460,3.66667,47.6333
392,sermizelles,89200,3.8,47.5333
89,chastellux-sur-cure,89630,3.88333,47.3833
246,massangis,89440,3.96667,47.6167
400,sougeres-en-puisaye,89520,3.33333,47.5667
328,rouvray-89,89230,3.66667,47.9
44,blannay,89200,3.78333,47.5333
316,provency,89200,3.95,47.55
208,joux-la-ville,89440,3.85,47.6167
248,menades,89450,3.81667,47.45
16,argentenay,89160,4.11667,47.8167
216,lainsecq,89520,3.26667,47.55
256,mige,89580,3.55,47.6833
212,jussy-89,89290,3.58333,47.7167
125,courson-les-carrieres,89560,3.5,47.6
470,villiers-les-hauts,89160,4.15,47.7333
253,merry-sur-yonne,89660,3.65,47.5667
460,villeneuve-la-guyard,89340,3.06667,48.3333
119,coulanges-sur-yonne,89480,3.53333,47.5167
326,rosoy-89,89100,3.31667,48.15
298,piffonds,89330,3.15,48.05
413,thorey,89430,4.12223,47.9034
66,cerisiers,89320,3.48333,48.1333
405,taingy,89560,3.4,47.6167
148,druyes-les-belles-fontaines,89560,3.42028,47.5478
9,annay-la-cote,89200,3.88333,47.5333
196,guerchy,89113,3.45,47.8833
84,charentenay,89580,3.55,47.65
142,dixmont,89500,3.41667,48.0833
20,asnieres-sous-bois,89660,3.65,47.4833
113,collemiers,89100,3.23333,48.15
318,quarre-les-tombes,89630,3.98333,47.3667
229,lixy,89140,3.1,48.2333
481,vireaux,89160,4.05,47.7833
14,arces-dilo,89320,3.5975,48.0909
398,sormery,89570,3.76667,48.0833
151,egriselles-le-bocage,89500,3.18333,48.1167
348,saint-julien-du-sault,89330,3.3,48.0333
402,soumaintrain,89570,3.83333,48.0167
150,egleny,89240,3.36667,47.8167
329,rugny,89430,4.15,47.9
360,saint-maurice-le-vieil,89110,3.35,47.8167
310,postolle,89260,3.43333,48.2833
370,saint-valerien-89,89150,3.1,48.1833
382,seignelay,89250,3.6,47.9
200,hauterive-89,89250,3.6,47.9333
115,compigny,89140,3.26667,48.3667
395,sieges,89190,3.51667,48.1833
111,clerimois,89190,3.43333,48.2333
385,sennevoy-le-bas,89160,4.28333,47.8
163,ferte-loupiere,89110,3.23333,47.9
433,vault-de-lugny,89200,3.85,47.5
79,chamvres,89300,3.36667,47.95
296,perrigny-sur-armancon,89390,4.21667,47.6833
268,mont-saint-sulpice,89250,3.63333,47.95
387,sens,89100,3.28389,48.1981
308,pont-sur-vanne,89190,3.45,48.1833
394,sery-89,89270,3.68333,47.6167
199,gy-l-eveque,89580,3.55,47.7167
254,mezilles,89130,3.16667,47.7
36,belliole,89150,3.08333,48.15
72,champcevrais,89220,2.96667,47.75
290,pasilly,89310,4.08333,47.7
234,lucy-sur-yonne,89480,3.58333,47.5167
85,charmoy-89,89400,3.49167,47.9417
190,givry-89,89200,3.8,47.5167
107,chigy,89190,3.48333,48.2
391,sergines,89140,3.25,48.3333
63,celle-saint-cyr,89116,3.3,47.9667
282,ormoy-89,89400,3.56667,47.95
34,beine,89800,3.71667,47.8167
275,neuilly-89,89113,3.43333,47.9167
211,junay,89700,3.95,47.8833
164,festigny-89,89480,3.53333,47.55
68,chablis,89800,3.8,47.8167
49,bois-d-arcy-89,89660,3.71667,47.55
333,saint-andre-en-terre-plaine,89420,4.06667,47.4833
341,saint-cyr-les-colons,89800,3.73333,47.75
459,villeneuve-la-dondagre,89150,3.13333,48.1333
420,treigny,89520,3.18417,47.5509
7,andryes,89480,3.48333,47.5167
126,courtoin,89150,3.1,48.1167
194,grimault,89310,3.98333,47.65
473,villiers-sur-tholon,89110,3.33333,47.8833
442,vernoy-89,89150,3.11667,48.0833
123,courgis,89800,3.75,47.7667
303,poilly-sur-serein,89310,3.9,47.7667
474,villiers-vineux,89360,3.81667,47.9333
280,nuits,89390,4.21334,47.7312
80,chapelle-sur-oreuse,89260,3.3,48.2833
206,joigny,89300,3.4,47.9833
54,brannay,89150,3.11667,48.2333
379,savigny-en-terre-plaine,89420,4.08333,47.5
173,fontaines-89,89130,3.26667,47.7
461,villeneuve-l-archeveque,89190,3.55,48.2333
311,pourrain,89240,3.41667,47.75
181,fournaudin,89320,3.65,48.15
207,jouancy,89310,4.03362,47.6828
428,vallery,89150,3.05,48.2333
45,bleigny-le-carreau,89230,3.68333,47.8333
283,ouanne,89560,3.41667,47.6667
393,serrigny,89700,3.91667,47.8333
340,sainte-colombe-sur-loing,89520,3.23333,47.5667
24,auxerre,89000,3.56667,47.8
241,malicorne-89,89120,3.1,47.8167
346,saint-georges-sur-baulche,89000,3.53306,47.8053
75,champlay,89300,3.43333,47.95
122,courgenay,89190,3.55,48.2833
97,chene-arnoult,89120,3.06667,47.9
445,vezannes,89700,3.86667,47.8667
369,saint-serotin,89140,3.16667,48.25
417,tissey,89700,3.9,47.85
233,lucy-sur-cure,89270,3.75,47.6333
2,aigremont-89,89800,3.88333,47.7167
384,senan,89710,3.35,47.9167
92,chatel-gerard,89310,4.08333,47.6333
255,michery,89140,3.23333,48.3
415,thory-89,89200,3.91306,47.565
335,saint-aubin-sur-yonne,89300,3.35,48
358,saint-martin-sur-ouanne,89120,3.1,47.8333
406,talcy-89,89420,4.06667,47.5667
294,perreux-89,89120,3.15,47.8667
295,perrigny-89,89000,3.53778,47.82
62,carisey,89360,3.85,47.9167
343,saint-denis-sur-ouanne,89120,3.13333,47.8167
189,gisy-les-nobles,89140,3.25,48.2833
172,fontaine-la-gaillarde,89100,3.38333,48.2167
3,aillant-sur-tholon,89110,3.35,47.8667
210,jully,89160,4.28333,47.7833
345,saint-florentin-89,89600,3.73333,48
429,vareilles-89,89760,3.46667,48.1667
42,bierry-les-belles-fontaines,89420,4.18417,47.5962
186,germigny-89,89600,3.78333,47.9833
431,vassy-sous-pisy,89420,4.16667,47.5667
43,blacy-89,89440,4.05,47.5667
215,lain,89560,3.35,47.6167
28,courtelevant,90100,7.08333,47.5167
69,mezire,90120,6.91667,47.5333
84,reppe,90150,7.03333,47.6667
93,sermamagny,90300,6.83333,47.7
10,belfort,90000,6.86667,47.6333
100,vauthiermont,90150,7.03333,47.6833
91,saint-germain-le-chatelet,90110,6.96667,47.7
68,meroux,90400,6.90001,47.5956
44,felon,90110,6.98333,47.7
12,bessoncourt,90160,6.93333,47.65
17,bourogne,90140,6.91667,47.5667
55,grosne,90100,7,47.5667
80,phaffans,90150,6.93333,47.6667
71,montreux-chateau,90130,7,47.6167
85,riervescemont,90200,6.88112,47.7653
32,danjoutin,90400,6.86667,47.6167
13,bethonvilliers-90,90150,6.96667,47.6833
61,lamadeleine-val-des-anges,90170,6.91667,47.7667
2,angeot,90150,7.01667,47.7
11,bermont,90400,6.85,47.5833
34,denney,90160,6.91667,47.65
82,autrechene,90140,6.95945,47.595
67,menoncourt,90150,6.95,47.6667
74,novillard,90340,6.96667,47.6
75,offemont,90300,6.88333,47.6667
54,grosmagny,90200,6.88333,47.7167
104,vezelois,90400,6.91667,47.6
22,chatenois-les-forges,90700,6.85,47.5667
77,petit-croix,90130,6.98333,47.6167
56,joncherey,90100,7,47.5333
26,chevremont,90340,6.91667,47.6333
62,riviere-90,90150,7,47.6667
65,lepuix,90200,6.81667,47.7667
21,charmois-90,90140,6.93333,47.5667
47,fontaine-90,90150,7,47.6667
5,auxelles-bas,90200,6.78333,47.7333
51,froidefontaine,90140,6.95,47.5667
29,cravanche,90300,6.83333,47.65
87,roppe,90380,6.91667,47.6667
45,feche-l-eglise,90100,6.95,47.5
6,auxelles-haut,90200,6.76667,47.75
58,lachapelle-sous-rougemont,90360,7.01667,47.7167
97,trevenans,90400,6.86195,47.5709
4,argiesans,90800,6.81667,47.6
89,rougemont-le-chateau,90110,6.96667,47.7333
72,morvillars,90120,6.93333,47.55
52,giromagny,90200,6.83333,47.75
33,delle,90100,7,47.5
99,valdoie,90300,6.85,47.6667
14,boron,90100,7.01667,47.5667
30,croix-90,90100,6.95,47.45
73,moval,90400,6.88333,47.5833
41,etueffont,90170,6.92167,47.7189
53,grandvillars,90600,6.96667,47.55
95,suarce,90100,7.08333,47.5667
76,perouse,90160,6.9,47.6333
27,courcelles-90,90100,7.0764,47.4984
15,botans,90400,6.85,47.6
42,evette-salbert,90350,6.79834,47.675
81,rechesy,90370,7.11667,47.5
16,bourg-sous-chatelet,90110,6.95,47.7
31,cunelieres,90150,7,47.6333
50,frais,90150,6.98333,47.65
66,leval-90,90110,6.98333,47.7333
8,bavilliers,90850,6.83333,47.6167
7,banvillars,90800,6.81667,47.6
37,eloie,90300,6.86667,47.6833
49,foussemagne,90150,7,47.6333
102,vescemont,90200,6.85,47.75
18,brebotte,90140,6.96667,47.5833
101,vellescot,90100,7.01667,47.5667
24,chavanatte,90100,7.06667,47.5833
39,essert,90850,6.81667,47.6333
98,urcerey,90800,6.8,47.6
88,rougegoutte,90200,6.85,47.7333
86,romagny-sous-rougemont,90110,6.96667,47.7167
78,petitefontaine,90360,7.00778,47.7214
79,petitmagny,90170,6.89834,47.7214
1,andelnans,90400,6.86667,47.6
90,saint-dizier-l-eveque,90100,6.96667,47.4667
94,sevenans,90400,6.86667,47.5833
63,lebetain,90100,6.98333,47.4833
57,lachapelle-sous-chaux,90300,6.81667,47.7
20,buc-90,90800,6.78333,47.6167
60,grange-90,90150,6.98333,47.6833
35,dorans,90400,6.83333,47.5833
96,thiancourt,90100,7,47.5333
36,eguenigue,90150,6.93333,47.6667
43,faverois,90100,7.03333,47.5167
3,anjoutey,90170,6.93333,47.7
105,villars-le-sec,90100,7,47.45
23,chaux-90,90330,6.83333,47.7167
46,florimont,90100,7.06667,47.5
9,beaucourt,90500,6.91667,47.4833
103,vetrigne,90300,6.9,47.6667
70,montbouton,90500,6.91667,47.4667
48,fontenelle-90,90340,6.95,47.6167
25,chavannes-les-grands,90100,7.05,47.5833
