zip,state,city,lat,lng
17309,PA,Brogue,39.883044,-76.488236
17313,PA,Yoe,39.900127,-76.644794
17319,PA,Etters,40.154506,-76.801861
17320,PA,Greenstone,39.762694,-77.376824
17321,PA,Fawn Grove,39.751024,-76.439237
17324,PA,Gardners,40.042759,-77.187725
17325,PA,Gettysburg,39.832044,-77.222313
17329,PA,Brodbecks,39.759907,-76.862046
17339,PA,Lewisberry,40.146295,-76.870004
17340,PA,Littlestown,39.749549,-77.100326
17344,PA,Mc Sherrystown,39.804832,-77.01496
17347,PA,Mount Wolf,40.071126,-76.696576
17349,PA,New Freedom,39.742266,-76.684064
17350,PA,New Oxford,39.877459,-77.06433
17352,PA,New Park,39.760027,-76.504167
17353,PA,Orrtanna,39.881032,-77.380592
17356,PA,Red Lion,39.902572,-76.608075
17360,PA,Seven Valleys,39.855613,-76.738336
17363,PA,Stewartstown,39.771962,-76.597037
17370,PA,York Haven,40.122154,-76.773725
17372,PA,York Springs,40.00839,-77.106136
17402,PA,East York,39.971508,-76.674578
17406,PA,Hellam,39.998249,-76.592646
17407,PA,Jacobus,39.880203,-76.714634
17505,PA,Bird In Hand,40.056109,-76.183036
17509,PA,Ninepoints,39.935632,-76.025983
17516,PA,Conestoga,39.940303,-76.357475
17518,PA,Drumore,39.838399,-76.245684
17519,PA,East Earl,40.139475,-76.027634
17520,PA,East Petersburg,40.100781,-76.351169
17522,PA,Ephrata,40.175641,-76.182093
17527,PA,Gap,40.002018,-75.997801
17529,PA,Gordonville,40.035304,-76.11063
17532,PA,Holtwood,39.863146,-76.300822
17535,PA,Kinzers,40.005326,-76.049326
17538,PA,Salunga,40.08825,-76.414975
17543,PA,Brunnerville,40.162573,-76.29926
17545,PA,Manheim,40.170229,-76.416794
17552,PA,Florin,40.106828,-76.507551
17554,PA,Mountville,40.042742,-76.427694
17555,PA,Narvon,40.125165,-75.975584
17563,PA,Peach Bottom,39.770511,-76.179083
17565,PA,Pequea,39.905765,-76.320866
17566,PA,Quarryville,39.894932,-76.146462
17569,PA,Reinholds,40.268758,-76.101332
17572,PA,Ronks,40.020754,-76.166132
17576,PA,Smoketown,40.040651,-76.22007
17578,PA,Stevens,40.219397,-76.162604
17581,PA,Terre Hill,40.158539,-76.051083
17582,PA,Washington Boro,39.988118,-76.4402
17584,PA,Willow Street,39.967003,-76.27524
17601,PA,Neffsville,40.075381,-76.319888
17603,PA,Rohrerstown,40.030475,-76.331583
17701,PA,South Williamspo,41.247217,-77.020571
17723,PA,Cammal,41.380901,-77.462021
17727,PA,Cedar Run,41.498972,-77.48891
17728,PA,Cogan Station,41.31517,-77.068996
17729,PA,Cross Fork,41.473672,-77.80953
17740,PA,Salladasburg,41.200733,-77.242704
17742,PA,Lairdsville,41.233549,-76.58893
17745,PA,Lock Haven,41.142497,-77.443588
17747,PA,Loganton,41.028317,-77.320397
17751,PA,Mill Hall,41.086688,-77.483609
17754,PA,Montoursville,41.266252,-76.903035
17756,PA,Muncy,41.213715,-76.763258
17758,PA,Muncy Valley,41.381206,-76.541518
17764,PA,Renovo,41.333376,-77.74479
17765,PA,Roaring Branch,41.569234,-76.942053
17768,PA,Shunk,41.553574,-76.745521
17771,PA,Trout Run,41.412481,-77.009776
17772,PA,Turbotville,41.111867,-76.742493
17774,PA,Unityville,41.243552,-76.518318
17777,PA,Watsontown,41.102006,-76.853192
17779,PA,Woolrich,41.188734,-77.331307
17810,PA,Allenwood,41.126424,-76.972362
17812,PA,Beaver Springs,40.752766,-77.231801
17813,PA,Beavertown,40.777378,-77.169112
17815,PA,Bloomsburg,41.011528,-76.438379
17823,PA,Dornsife,40.757092,-76.7626
17824,PA,Elysburg,40.863871,-76.556924
17828,PA,Gowen City,40.751141,-76.528149
17832,PA,Marion Heights,40.804576,-76.465137
17834,PA,Kulpmont,40.793278,-76.474384
17835,PA,Laurelton,40.91268,-77.205211
17836,PA,Leck Kill,40.710135,-76.627108
17844,PA,Mifflinburg,40.921826,-77.050515
17845,PA,Millmont,40.880324,-77.194142
17850,PA,Montandon,40.975936,-76.851024
17853,PA,Mount Pleasant M,40.700185,-77.005241
17856,PA,New Columbia,41.054108,-76.901851
17857,PA,Northumberland,40.904355,-76.790794
17860,PA,Paxinos,40.844809,-76.635041
17864,PA,Port Trevorton,40.699593,-76.908215
17866,PA,Ranshaw,40.803039,-76.498242
17867,PA,Rebuck,40.712544,-76.740605
17870,PA,Selinsgrove,40.822372,-76.86825
17877,PA,Snydertown,40.874097,-76.674945
17881,PA,Trevorton,40.781867,-76.670234
17923,PA,Branchdale,40.664328,-76.332788
17929,PA,Cressona,40.628361,-76.195028
17931,PA,Frackville,40.782537,-76.231137
17935,PA,Girardville,40.792162,-76.28581
17938,PA,Hegins,40.666898,-76.473168
17941,PA,Klingerstown,40.667571,-76.650709
17948,PA,Mahanoy City,40.812302,-76.139601
17954,PA,Minersville,40.690637,-76.261533
17959,PA,Kaska,40.722728,-76.11348
17960,PA,New Ringgold,40.714851,-75.948409
17961,PA,Orwigsburg,40.643071,-76.083999
17965,PA,Port Carbon,40.697731,-76.166046
17967,PA,Ringtown,40.855854,-76.23493
17972,PA,Schuylkill Haven,40.630571,-76.169973
17978,PA,Spring Glen,40.633447,-76.635018
17983,PA,Valley View,40.644467,-76.544843
17985,PA,Zion Grove,40.937152,-76.231032
18011,PA,Alburtis,40.486201,-75.62113
18013,PA,Roseto,40.854907,-75.195644
18017,PA,Butztown,40.65168,-75.35823
18031,PA,Breinigsville,40.552621,-75.655269
18032,PA,Catasauqua,40.655696,-75.46927
18034,PA,Center Valley,40.539594,-75.424208
18036,PA,Coopersburg,40.507553,-75.388778
18037,PA,Coplay,40.684865,-75.518825
18041,PA,East Greenville,40.411876,-75.505618
18042,PA,Forks Township,40.6867,-75.23582
18049,PA,Emmaus,40.529295,-75.500991
18051,PA,Fogelsville,40.59304,-75.656794
18052,PA,Hokendauqua,40.647479,-75.495383
18053,PA,Germansville,40.711826,-75.714687
18054,PA,Green Lane,40.353377,-75.435148
18055,PA,Hellertown,40.581715,-75.325513
18058,PA,Kunkletown,40.899891,-75.475974
18062,PA,Macungie,40.528543,-75.566618
18064,PA,Nazareth,40.744962,-75.319932
18066,PA,New Tripoli,40.654544,-75.741739
18067,PA,Northampton,40.699765,-75.48742
18069,PA,Orefield,40.624826,-75.597395
18070,PA,Palm,40.43167,-75.533124
18071,PA,Palmerton,40.816976,-75.601119
18072,PA,Pen Argyl,40.85182,-75.270115
18073,PA,Pennsburg,40.391138,-75.486608
18074,PA,Perkiomenville,40.31566,-75.50218
18076,PA,Red Hill,40.375807,-75.484613
18077,PA,Riegelsville,40.57824,-75.219064
18078,PA,Schnecksville,40.681949,-75.623924
18080,PA,Emerald,40.740695,-75.621612
18087,PA,Trexlertown,40.554418,-75.602293
18088,PA,Walnutport,40.76147,-75.565749
18091,PA,Wind Gap,40.816922,-75.326378
18106,PA,Wescosville,40.561451,-75.566424
18201,PA,West Hazleton,40.962107,-75.978193
18210,PA,Albrightsville,40.974786,-75.584206
18211,PA,Andreas,40.746457,-75.834247
18216,PA,Beaver Meadows,40.922672,-75.940648
18218,PA,Coaldale,40.821942,-75.910385
18222,PA,Drums,41.025525,-75.97676
18229,PA,Jim Thorpe,40.870002,-75.739665
18235,PA,Weissport,40.830024,-75.706088
18237,PA,Mcadoo,40.89791,-75.997117
18240,PA,Nesquehoning,40.862608,-75.82389
18245,PA,Quakake,40.849337,-75.982477
18248,PA,Sheppton,40.888073,-76.137952
18249,PA,Sugarloaf,40.997126,-76.071655
18250,PA,Summit Hill,40.825524,-75.869275
18252,PA,Tamaqua,40.798319,-75.97353
18255,PA,Weatherly,40.941085,-75.830635
18301,PA,East Stroudsburg,41.036714,-75.173463
18321,PA,Bartonsville,41.008007,-75.296726
18322,PA,Brodheadsville,40.930862,-75.410415
18324,PA,Bushkill,41.128476,-75.013207
18325,PA,Canadensis,41.233791,-75.257288
18327,PA,Delaware Water G,40.982863,-75.149987
18328,PA,Dingmans Ferry,41.239966,-74.938018
18330,PA,Effort,40.966946,-75.452286
18333,PA,Kresgeville,40.898156,-75.507437
18334,PA,Long Pond,41.067732,-75.448245
18336,PA,Matamoras,41.367437,-74.715358
18340,PA,Millrift,41.358265,-74.773876
18343,PA,Mount Bethel,40.900839,-75.111545
18344,PA,Mount Pocono,41.121558,-75.352868
18346,PA,Pocono Summit,41.103989,-75.413554
18347,PA,Pocono Lake,41.118661,-75.555863
18350,PA,Pocono Pines,41.105387,-75.476038
18352,PA,Reeders,40.989533,-75.278113
18353,PA,Saylorsburg,40.917179,-75.374761
18355,PA,Scotrun,41.075147,-75.32646
18360,PA,Stroudsburg,40.987697,-75.24852
18370,PA,Swiftwater,41.087936,-75.348278
18371,PA,Tamiment,41.168112,-74.952614
18401,PA,Aldenville,41.642679,-75.36749
18403,PA,Eynon,41.495633,-75.555232
18405,PA,Beach Lake,41.603403,-75.11649
18411,PA,Clarks Summit,41.487795,-75.705713
18417,PA,Equinunk,41.811712,-75.189081
18419,PA,Factoryville,41.576168,-75.765182
18421,PA,Browndale,41.654587,-75.48725
18430,PA,Herrick Center,41.76434,-75.504387
18431,PA,Honesdale,41.579227,-75.25279
18435,PA,Lackawaxen,41.504272,-75.074859
18436,PA,Lake Ariel,41.439476,-75.431257
18437,PA,Lake Como,41.866553,-75.32308
18441,PA,Lenoxville,41.667713,-75.631934
18443,PA,Milanville,41.649208,-75.08818
18447,PA,Olyphant,41.467709,-75.601502
18451,PA,Paupack,41.381197,-75.23032
18452,PA,Peckville,41.482124,-75.589884
18453,PA,Pleasant Mount,41.732204,-75.398944
18455,PA,Preston Park,41.867264,-75.383147
18456,PA,Prompton,41.582031,-75.320749
18458,PA,Shohola,41.418193,-74.917962
18460,PA,South Sterling,41.271222,-75.381443
18461,PA,Starlight,41.925087,-75.321238
18462,PA,Starrucca,41.890739,-75.449001
18464,PA,Tafton,41.369445,-75.101598
18466,PA,Tobyhanna,41.183638,-75.391781
18469,PA,Tyler Hill,41.670873,-75.154246
18470,PA,Union Dale,41.707941,-75.546476
18472,PA,Waymart,41.570276,-75.406478
18507,PA,Moosic,41.361492,-75.717093
18512,PA,Dunmore,41.426184,-75.62294
18519,PA,Dickson City,41.462306,-75.624343
18610,PA,Blakeslee,41.048502,-75.534309
18612,PA,College Miserico,41.363762,-75.958911
18614,PA,Dushore,41.523213,-76.402145
18615,PA,Falls,41.466677,-75.856004
18616,PA,Forksville,41.526925,-76.60079
18617,PA,Glen Lyon,41.174635,-76.074578
18618,PA,Harveys Lake,41.359181,-76.04506
18619,PA,Hillsgrove,41.448159,-76.697914
18621,PA,Hunlock Creek,41.245923,-76.087915
18622,PA,Huntington Mills,41.200905,-76.197342
18623,PA,Laceyville,41.66621,-76.142566
18624,PA,Lake Harmony,41.05424,-75.633129
18628,PA,Lopez,41.418002,-76.300206
18629,PA,Mehoopany,41.558695,-76.103462
18630,PA,Meshoppen,41.639163,-76.015464
18631,PA,Mifflinville,41.023473,-76.292396
18635,PA,Nescopeck,41.046887,-76.19809
18636,PA,Noxen,41.418131,-76.045952
18640,PA,Pittston,41.317501,-75.788492
18642,PA,Duryea,41.348557,-75.761104
18643,PA,West Pittston,41.337964,-75.816651
18655,PA,Mocanaqua,41.176674,-76.167096
18656,PA,Sweet Valley,41.30663,-76.133907
18657,PA,Center Moreland,41.550687,-75.941043
18660,PA,Wapwallopen,41.06797,-76.085729
18661,PA,White Haven,41.079049,-75.771492
18701,PA,Wilkes Barre,41.244892,-75.884063
18702,PA,Hanover Township,41.236512,-75.882557
18707,PA,Mountain Top,41.134975,-75.937642
18708,PA,Shavertown,41.299802,-75.97108
18812,PA,Brackney,41.966614,-75.937527
18817,PA,East Smithfield,41.863115,-76.617207
18822,PA,Hallstead,41.959798,-75.782595
18823,PA,Harford,41.779891,-75.678632
18824,PA,Hop Bottom,41.693196,-75.789656
18829,PA,Le Raysville,41.843415,-76.179604
18830,PA,Little Meadows,41.976593,-76.118472
18832,PA,Monroeton,41.699387,-76.500995
18842,PA,South Gibson,41.754373,-75.606723
18846,PA,Sugar Run,41.604057,-76.259785
18847,PA,Susquehanna,41.948669,-75.586249
18850,PA,Ulster,41.840809,-76.487574
18851,PA,Warren Center,41.939389,-76.196445
18853,PA,Wyalusing,41.701499,-76.275433
18854,PA,Wysox,41.782621,-76.383397
18913,PA,Carversville,40.39079,-75.063127
18914,PA,Chalfont,40.289175,-75.214938
18920,PA,Erwinna,40.508689,-75.080372
18923,PA,Fountainville,40.336815,-75.153627
18925,PA,Furlong,40.294518,-75.064946
18927,PA,Hilltown,40.34762,-75.27118
18929,PA,Jamison,40.256599,-75.096093
18930,PA,Kintnersville,40.531009,-75.211708
18932,PA,Line Lexington,40.288781,-75.255535
18933,PA,Lumberville,40.407103,-75.055166
18936,PA,Montgomeryville,40.251353,-75.234643
18940,PA,George School,40.245817,-74.94313
18942,PA,Ottsville,40.459239,-75.157009
18944,PA,Perkasie,40.376526,-75.264803
18947,PA,Pipersville,40.4262,-75.107398
18951,PA,Quakertown,40.4411,-75.350667
18954,PA,Richboro,40.216672,-75.002936
18955,PA,Richlandtown,40.472166,-75.32193
18960,PA,Sellersville,40.362024,-75.318953
18964,PA,Bethton,40.312796,-75.321339
18969,PA,Telford,40.320478,-75.352001
18972,PA,Upper Black Eddy,40.541093,-75.125858
18974,PA,Warminster,40.206676,-75.090513
18976,PA,Warrington,40.246438,-75.135392
18977,PA,Washington Cross,40.291906,-74.882859
19001,PA,Ogontz Campus,40.128141,-75.128918
19002,PA,Maple Glen,40.166318,-75.207234
19004,PA,Bala Cynwyd,40.01179,-75.23421
19006,PA,Huntingdon Valle,40.129686,-75.058979
19007,PA,Tullytown,40.109174,-74.860718
19008,PA,Broomall,39.974666,-75.360214
19010,PA,Bryn Mawr,40.023618,-75.329487
19014,PA,Aston,39.864282,-75.43321
19018,PA,Primos Secane,39.923579,-75.299592
19020,PA,Bensalem,40.110881,-74.937753
19021,PA,Croydon,40.093322,-74.899077
19022,PA,Crum Lynne,39.868457,-75.337397
19023,PA,Collingdale,39.916732,-75.266226
19025,PA,Dresher,40.143141,-75.162379
19026,PA,Pilgrim Gardens,39.949197,-75.303479
19030,PA,Fairless Hills,40.174822,-74.851923
19031,PA,Flourtown,40.106774,-75.21148
19032,PA,Folcroft,39.890508,-75.282117
19035,PA,Gladwyne,40.045118,-75.282082
19036,PA,Glenolden,39.904848,-75.294559
19038,PA,Glenside,40.10959,-75.154964
19040,PA,Hatboro,40.178547,-75.107182
19041,PA,Haverford,40.009739,-75.312116
19044,PA,Horsham,40.182057,-75.147932
19046,PA,Meadowbrook,40.100477,-75.117273
19047,PA,Penndel,40.175055,-74.915101
19050,PA,Yeadon,39.93779,-75.264872
19053,PA,Feasterville Tre,40.151188,-74.983758
19061,PA,Boothwyn,39.833934,-75.448309
19063,PA,Glen Riddle Lima,39.915562,-75.407226
19066,PA,Merion Station,40.003043,-75.250302
19067,PA,Yardley,40.212064,-74.822153
19072,PA,Narberth,40.01768,-75.2594
19073,PA,Newtown Square,39.986292,-75.406997
19075,PA,Oreland,40.113197,-75.18685
19076,PA,Prospect Park,39.885737,-75.308165
19078,PA,Ridley Park,39.878411,-75.321517
19079,PA,Sharon Hill,39.903511,-75.269524
19081,PA,Swarthmore,39.896724,-75.347428
19082,PA,Upper Darby,39.95785,-75.268128
19083,PA,Havertown,39.97736,-75.310613
19085,PA,Villanova,40.039875,-75.345866
19090,PA,Willow Grove Nas,40.146725,-75.121297
19094,PA,Woodlyn,39.875993,-75.346309
19095,PA,Wyncote,40.086673,-75.152417
19117,PA,Elkins Park,40.075798,-75.127669
19310,PA,Atglen,39.945782,-75.970343
19317,PA,Chadds Ford,39.864769,-75.588515
19319,PA,Cheyney,39.917496,-75.548738
19330,PA,Cochranville,39.875686,-75.921381
19333,PA,Devon,40.045181,-75.422691
19335,PA,Downingtown,40.016078,-75.718261
19341,PA,Exton,40.046817,-75.643196
19342,PA,Glen Mills,39.901515,-75.504872
19343,PA,Glenmoore,40.084602,-75.771103
19344,PA,Honey Brook,40.083227,-75.88432
19346,PA,Kelton,39.795501,-75.875827
19348,PA,Kennett Square,39.855033,-75.70002
19350,PA,Landenberg,39.769558,-75.780707
19352,PA,Lincoln Universi,39.780905,-75.881784
19355,PA,Frazer,40.037123,-75.533021
19365,PA,Parkesburg,39.965388,-75.926041
19372,PA,Thorndale,40.000127,-75.762859
19374,PA,Toughkenamon,39.825117,-75.782533
19401,PA,Norristown,40.124464,-75.330446
19406,PA,King Of Prussia,40.095581,-75.373706
19422,PA,Penllyn,40.15939,-75.279656
19425,PA,Chester Springs,40.097781,-75.639769
19428,PA,West Conshohocke,40.079848,-75.301332
19436,PA,Gwynedd,40.202089,-75.250746
19438,PA,Harleysville,40.265922,-75.388335
19444,PA,Lafayette Hill,40.089597,-75.260052
19446,PA,Lansdale,40.237776,-75.295512
19453,PA,Mont Clare,40.13642,-75.499931
19454,PA,North Wales,40.216593,-75.256483
19460,PA,Phoenixville,40.126704,-75.527192
19462,PA,Plymouth Meeting,40.107735,-75.279559
19464,PA,Sanatoga,40.242989,-75.639256
19473,PA,Schwenksville,40.247087,-75.460155
19475,PA,Spring City,40.176477,-75.56969
19477,PA,Spring House,40.186954,-75.237501
19492,PA,Zieglersville,40.281673,-75.485462
19501,PA,Adamstown,40.242992,-76.056542
19503,PA,Bally,40.400557,-75.587483
19504,PA,Barto,40.381501,-75.574889
19505,PA,Bechtelsville,40.379454,-75.625701
19506,PA,Bernville,40.455061,-76.124732
19508,PA,Birdsboro,40.256304,-75.834373
19510,PA,Blandon,40.443492,-75.883681
19512,PA,Boyertown,40.333905,-75.660368
19518,PA,Douglassville,40.270876,-75.739673
19520,PA,Elverson,40.156781,-75.786563
19530,PA,Kutztown,40.521354,-75.777395
19533,PA,Leesport,40.415216,-75.994421
19534,PA,Lenhartsville,40.575284,-75.850002
19539,PA,Mertztown,40.499183,-75.687202
19540,PA,Mohnton,40.258442,-75.98332
19541,PA,Mohrsville,40.478307,-76.012491
19547,PA,Oley,40.383312,-75.770575
19551,PA,Robesonia,40.355281,-76.13659
19555,PA,Shoemakersville,40.495495,-75.960313
19565,PA,Wernersville,40.329289,-76.09014
19567,PA,Womelsdorf,40.374333,-76.198511
19606,PA,Mount Penn,40.325109,-75.868178
19607,PA,Shillington,40.299696,-75.953103
19608,PA,Sinking Spring,40.31449,-76.024086
19609,PA,West Lawn,40.325778,-75.995347
19610,PA,Wyomissing,40.333478,-75.976382
2804,RI,Ashaway,41.423054,-71.783745
2807,RI,Block Island,41.171546,-71.574825
2814,RI,Chepachet,41.91549,-71.679483
2817,RI,West Greenwich,41.639977,-71.643549
2821,RI,2821,41.626721,-71.780767
2837,RI,Little Compton,41.52204,-71.161215
2852,RI,North Kingstown,41.589426,-71.462494
2857,RI,North Scituate,41.8439,-71.624187
2859,RI,Pascoag,41.962728,-71.709866
2860,RI,Pawtucket,41.872873,-71.390713
2863,RI,Central Falls,41.888263,-71.394527
2872,RI,Prudence Island,41.613606,-71.311827
2874,RI,Saunderstown,41.510528,-71.442693
2876,RI,Slatersville,42.001478,-71.5682
2877,RI,Slocum,41.521237,-71.537169
2878,RI,Tiverton,41.633839,-71.180823
2879,RI,Narragansett,41.430195,-71.525138
2883,RI,Peace Dale,41.45157,-71.500057
2891,RI,Westerly,41.369128,-71.812643
2893,RI,West Warwick,41.700433,-71.518349
2894,RI,Wood River Junct,41.453771,-71.709512
2895,RI,North Smithfield,41.99948,-71.513683
2904,RI,Centredale,41.860461,-71.438102
2905,RI,Cranston,41.786568,-71.403146
2914,RI,East Providence,41.813777,-71.368785
29001,SC,Alcolu,33.768402,-80.178782
29003,SC,Bamberg,33.277915,-81.017744
29006,SC,Batesburg,33.938595,-81.548988
29014,SC,Blackstock,34.577876,-81.124857
29016,SC,Blythewood,34.191112,-80.975756
29032,SC,Cassatt,34.342414,-80.499993
29033,SC,Cayce,33.962567,-81.067084
29037,SC,Chappells,34.235834,-81.835253
29044,SC,Eastover,33.915274,-80.699647
29047,SC,Elloree,33.490608,-80.56784
29048,SC,Eutawville,33.392189,-80.319983
29051,SC,Gable,33.840989,-80.081377
29056,SC,Greeleyville,33.59664,-79.98022
29058,SC,Heath Springs,34.602422,-80.71031
29063,SC,Irmo,34.110254,-81.196553
29065,SC,Jenkinsville,34.271693,-81.271153
29067,SC,Kershaw,34.557809,-80.554633
29070,SC,Leesville,33.913169,-81.459753
29075,SC,Little Mountain,34.167569,-81.418375
29077,SC,Lone Star,33.673574,-80.645025
29078,SC,Lugoff,34.22961,-80.714712
29081,SC,Ehrhardt,33.104436,-81.022137
29082,SC,Lodge,32.982263,-80.934641
29101,SC,Mc Bee,34.46056,-80.254434
29102,SC,Paxville,33.667716,-80.222078
29105,SC,Monetta,33.774729,-81.536299
29107,SC,Neeses,33.534282,-81.083433
29111,SC,New Zion,33.795736,-80.014753
29123,SC,Pelion,33.776628,-81.250161
29125,SC,Pinewood,33.764216,-80.497761
29126,SC,Pomaria,34.306281,-81.449973
29128,SC,Rembert,34.108467,-80.494544
29129,SC,Ridge Spring,33.871403,-81.655949
29131,SC,Rimini,33.672155,-80.472671
29133,SC,Rowesville,33.370257,-80.833115
29135,SC,Fort Motte,33.694212,-80.856286
29137,SC,Salley,33.597233,-81.318418
29145,SC,Silverstreet,34.235553,-81.703684
29148,SC,Summerton,33.594578,-80.360566
29152,SC,Shaw A F B,33.980262,-80.481093
29154,SC,Sumter,33.882067,-80.402761
29161,SC,Timmonsville,34.101241,-79.937845
29162,SC,Turbeville,33.87857,-79.985174
29164,SC,Wagener,33.649417,-81.39952
29168,SC,Wedgefield,33.943002,-80.498719
29169,SC,West Columbia,33.995024,-81.088836
29178,SC,Whitmire,34.495485,-81.605981
29301,SC,Spartanburg,34.935211,-81.965377
29322,SC,Campobello,35.108003,-82.140343
29323,SC,Chesnee,35.115398,-81.867827
29330,SC,Cowpens,35.038979,-81.822019
29332,SC,Cross Hill,34.269274,-81.984278
29335,SC,Enoree,34.670952,-81.92373
29340,SC,Gaffney,35.061508,-81.649061
29351,SC,Joanna,34.406795,-81.81907
29355,SC,Kinards,34.355219,-81.71975
29356,SC,Landrum,35.156486,-82.211473
29360,SC,Ora,34.500714,-82.026774
29372,SC,Pacolet,34.901708,-81.758703
29374,SC,Glenn Springs,34.774808,-81.857853
29376,SC,Roebuck,34.8688,-81.95255
29385,SC,Wellford,34.951394,-82.092706
29388,SC,Woodruff,34.757864,-82.044658
29406,SC,North Charleston,32.903035,-80.001053
29429,SC,Awendaw,32.951475,-79.686075
29431,SC,Bonneau,33.297332,-79.92164
29434,SC,Cordesville,33.162127,-79.920492
29435,SC,Cottageville,32.961171,-80.479414
29436,SC,Cross,33.336373,-80.185901
29438,SC,Edisto Island,32.548572,-80.30701
29446,SC,Green Pond,32.662827,-80.528035
29448,SC,Harleyville,33.220511,-80.450094
29449,SC,Meggett,32.722306,-80.259566
29450,SC,Huger,33.018436,-79.807254
29451,SC,Isle Of Palms,32.794252,-79.772949
29453,SC,Shulerville,33.228797,-79.715551
29455,SC,Johns Island,32.709697,-80.094294
29456,SC,Ladson,32.993019,-80.125701
29458,SC,Mc Clellanville,33.10472,-79.479982
29469,SC,Pinopolis,33.224125,-80.039761
29470,SC,Ravenel,32.788088,-80.222346
29471,SC,Reevesville,33.187213,-80.66725
29474,SC,Round O,32.940516,-80.573882
29481,SC,Smoaks,33.096319,-80.813021
29482,SC,Sullivans Island,32.763652,-79.839905
29487,SC,Wadmalaw Island,32.652854,-80.182867
29492,SC,Wando,32.962223,-79.86533
29506,SC,Quinby,34.245178,-79.794547
29511,SC,Aynor,33.982271,-79.17773
29512,SC,Bennettsville,34.625501,-79.689826
29516,SC,Blenheim,34.502033,-79.659422
29518,SC,Cades,33.812017,-79.817567
29520,SC,Cheraw,34.686275,-79.917414
29530,SC,Coward,33.990514,-79.751523
29544,SC,Galivants Ferry,34.123801,-79.105915
29545,SC,Green Sea,34.205105,-79.051613
29547,SC,South Of The Bor,34.484556,-79.377871
29554,SC,Hemingway,33.741887,-79.448895
29556,SC,Kingstree,33.687841,-79.783221
29565,SC,Latta,34.339829,-79.441704
29568,SC,Longs,33.906408,-78.793359
29569,SC,Loris,34.055756,-78.916096
29570,SC,Mc Coll,34.670406,-79.559741
29572,SC,Myrtle Beach,33.758701,-78.804448
29574,SC,Mullins,34.204441,-79.254155
29575,SC,Surfside Beach,33.625245,-78.995228
29576,SC,Murrells Inlet,33.550717,-79.05275
29580,SC,Nesmith,33.591652,-79.551301
29582,SC,Cherry Grove Bea,33.822801,-78.67792
29583,SC,Pamplico,33.992166,-79.592917
29584,SC,Patrick,34.559823,-80.064984
29585,SC,Pawleys Island,33.450825,-79.134128
29590,SC,Salters,33.561138,-79.830024
29592,SC,Sellers,34.269522,-79.436948
29593,SC,Society Hill,34.451161,-79.886494
29628,SC,Calhoun Falls,34.099912,-82.580544
29631,SC,Clemson,34.683061,-82.825003
29638,SC,Shoals Junction,34.399772,-82.366616
29639,SC,Due West,34.334425,-82.400164
29640,SC,Easley,34.829031,-82.579552
29644,SC,Fountain Inn,34.653334,-82.264593
29650,SC,Greer,34.8968,-82.267442
29654,SC,Honea Path,34.441723,-82.425471
29655,SC,Iva,34.319847,-82.657437
29659,SC,Lowndesville,34.26624,-82.571021
29662,SC,Mauldin,34.780675,-82.303507
29664,SC,Mountain Rest,34.854119,-83.113402
29666,SC,Ninety Six,34.165198,-82.029185
29667,SC,Cateechee,34.765472,-82.755492
29669,SC,Pelzer,34.646063,-82.467334
29682,SC,Six Mile,34.828287,-82.827795
29684,SC,Starr,34.396196,-82.68971
29686,SC,Tamassee,34.898229,-82.986138
29687,SC,Taylors,34.924517,-82.31968
29688,SC,Tigerville,35.094443,-82.358236
29690,SC,Travelers Rest,35.003929,-82.427179
29691,SC,Walhalla,34.768902,-83.038778
29692,SC,Ware Shoals,34.402491,-82.26779
29702,SC,Cherokee Falls,35.115047,-81.508004
29710,SC,Lake Wylie,35.110728,-81.186358
29714,SC,Fort Lawn,34.70064,-80.909175
29715,SC,Tega Cay,35.026001,-80.958559
29717,SC,Hickory Grove,34.970833,-81.430599
29726,SC,Mc Connells,34.867667,-81.236803
29727,SC,Mount Croghan,34.743895,-80.242791
29728,SC,Pageland,34.772193,-80.396615
29729,SC,Richburg,34.682185,-80.989061
29801,SC,Aiken,33.553024,-81.719429
29809,SC,New Ellenton,33.417242,-81.687376
29812,SC,Barnwell,33.233492,-81.35231
29817,SC,Blackville,33.364476,-81.271844
29824,SC,Edgefield,33.805553,-81.96602
29835,SC,Mc Cormick,33.914646,-82.271862
29841,SC,Beech Island,33.517766,-81.934794
29843,SC,Olar,33.18364,-81.164042
29845,SC,Plum Branch,33.832893,-82.248041
29849,SC,Ulmer,33.057597,-81.221292
29911,SC,Brunson,32.941297,-81.180719
29916,SC,Early Branch,32.628893,-81.030011
29920,SC,St Helena Island,32.380213,-80.533863
29926,SC,Hilton Head Isla,32.229426,-80.728088
29927,SC,Hardeeville,32.263512,-81.066865
29929,SC,Islandton,32.950324,-80.891589
29934,SC,Pineland,32.602065,-81.176116
29936,SC,Coosawatchie,32.491938,-80.949435
29943,SC,Tillman,32.492719,-81.077567
29944,SC,Varnville,32.834893,-81.028839
29945,SC,Yemassee,32.642983,-80.812932
57001,SD,Alcester,43.004726,-96.633243
57004,SD,Beresford,43.087409,-96.781256
57005,SD,Corson,43.596413,-96.578201
57006,SD,Brookings,44.305619,-96.791408
57012,SD,Canistota,43.585639,-97.288901
57017,SD,Colman,43.955761,-96.818882
57020,SD,Crooks,43.64509,-96.818259
57022,SD,Dell Rapids,43.822759,-96.722315
57025,SD,Elk Point,42.738219,-96.686954
